12	2949	22056861.5	0	22056004	22057719	"PAC4GC:49839119"
12	2898	22081524.5	0	22080619	22082430	"PAC4GC:49838400"
5	2274	1680588	2	1677333	1683843	"PAC4GC:49848217"
8	2761	7742382	2	7741278	7743486	"PAC4GC:49851862"
4	2761	6821667.5	2	6819690	6823645	"PAC4GC:49819704"
7	3774	25564591.5	2	25563797	25565386	"PAC4GC:49831281"
7	3774	24969203	2	24968485	24969921	"PAC4GC:49833488"
1	2119	25887220	3	25883927	25890513	"PAC4GC:49817522"
7	2851	10169038.5	3	10166537	10171540	"PAC4GC:49829681"
1	2852	26098978	3	26098021	26099935	"PAC4GC:49814395"
7	3778	22833158	3	22828240	22838076	"PAC4GC:49829415"
8	1041	3205977	3	3199267	3212687	"PAC4GC:49852892"
7	1041	22740797.5	3	22735460	22746135	"PAC4GC:49830936"
5	497	2500458.5	5	2498550	2502367	"PAC4GC:49848697"
5	497	2411858.5	5	2409621	2414096	"PAC4GC:49847718"
11	1648	6821167.5	5	6816761	6825574	"PAC4GC:49809335"
11	1741	6912582	5	6911669	6913495	"PAC4GC:49806357"
7	10137	25169723	5	25168982	25170464	"PAC4GC:49830302"
7	1082	25177261	5	25177026	25177496	"PAC4GC:49832420"
7	1082	25154470.5	5	25152480	25156461	"PAC4GC:49832921"
5	1082	2346655	5	2343534	2349776	"PAC4GC:49849166"
5	303	2398737.5	5	2397951	2399524	"PAC4GC:49847605"
7	303	25242894.5	5	25242415	25243374	"PAC4GC:49830041"
8	303	6291085.5	5	6290642	6291529	"PAC4GC:49850967"
11	303	6891317.5	5	6890589	6892046	"PAC4GC:49807124"
8	1084	20560878	5	20556408	20565348	"PAC4GC:49852084"
8	1084	6418354.5	5	6417079	6419630	"PAC4GC:49852808"
7	1084	25253060	5	25250374	25255746	"PAC4GC:49830209"
2	2092	21711084	5	21705824	21716344	"PAC4GC:49841955"
7	2092	25269008	5	25259343	25278673	"PAC4GC:49832975"
8	1083	6260908	5	6255609	6266207	"PAC4GC:49852143"
7	1083	25224262.5	5	25220251	25228274	"PAC4GC:49831616"
7	2728	25182133	5	25181048	25183218	"PAC4GC:49831405"
8	2728	6088636	5	6088104	6089168	"PAC4GC:49852030"
4	1223	3176528	6	3174397	3178659	"PAC4GC:49821409"
8	1223	25952592	6	25950143	25955041	"PAC4GC:49854496"
4	1246	3161050	6	3157555	3164545	"PAC4GC:49820178"
4	1246	3152713	6	3149841	3155585	"PAC4GC:49822113"
8	150	15495422.5	7	15493228	15497617	"PAC4GC:49849617"
10	150	16833387	7	16830937	16835837	"PAC4GC:49827893"
6	975	10362797.5	7	10360649	10364946	"PAC4GC:49858142"
4	964	21783936.5	7	21781286	21786587	"PAC4GC:49823219"
12	2243	2184195.5	8	2181868	2186523	"PAC4GC:49838746"
10	2243	25427796.5	8	25425542	25430051	"PAC4GC:49825544"
8	2243	22635933	8	22633186	22638680	"PAC4GC:49851145"
12	3329	2442565.5	8	2440772	2444359	"PAC4GC:49839216"
2	3329	32438526.5	8	32432376	32444677	"PAC4GC:49844854"
1	1563	31644217	9	31643097	31645337	"PAC4GC:49817220"
1	1928	32889797.5	10	32889288	32890307	"PAC4GC:49814605"
10	1928	22460847.5	10	22460372	22461323	"PAC4GC:49825819"
1	3204	32862513	10	32860859	32864167	"PAC4GC:49815678"
1	2986	32758347	10	32758200	32758494	"PAC4GC:49818033"
1	2254	32697889	10	32694879	32700899	"PAC4GC:49814712"
1	1872	32730744.5	10	32714145	32747344	"PAC4GC:49818407"
9	1984	24048033	12	24044368	24051698	"PAC4GC:49813879"
7	902	2449379.5	15	2448315	2450444	"PAC4GC:49829280"
7	3574	29248558	15	29248323	29248793	"PAC4GC:49831922"
2	2111	33843350	18	33841281	33845419	"PAC4GC:49844307"
2	1931	33799380	18	33797089	33801671	"PAC4GC:49843516"
2	1931	33825114	18	33823356	33826872	"PAC4GC:49842139"
3	9461	33643303.5	20	33642575	33644032	"PAC4GC:49835478"
12	9461	11344092.5	20	11343364	11344821	"PAC4GC:49840930"
3	10136	33629647.5	20	33627821	33631474	"PAC4GC:49834782"
12	5366	11374593.5	20	11372762	11376425	"PAC4GC:49840959"
4	5716	24116217.5	20	24114754	24117681	"PAC4GC:49824092"
6	5716	24875463.5	20	24874760	24876167	"PAC4GC:49858354"
6	5716	24887138.5	20	24885001	24889276	"PAC4GC:49859037"
12	5716	9448595	20	9446473	9450717	"PAC4GC:49838241"
3	636	33663899	20	33663403	33664395	"PAC4GC:49836898"
12	636	9443736	20	9441881	9445591	"PAC4GC:49840776"
12	636	9440947.5	20	9440360	9441535	"PAC4GC:49840104"
12	636	11712732	20	11711664	11713800	"PAC4GC:49838121"
12	636	9429160	20	9428469	9429851	"PAC4GC:49838934"
12	4330	9404056	20	9400830	9407282	"PAC4GC:49838970"
3	997	32154130.5	20	32151867	32156394	"PAC4GC:49835425"
3	997	31292111	20	31287049	31297173	"PAC4GC:49834880"
1	2999	33143161	21	33140895	33145427	"PAC4GC:49818197"
10	2999	22328838.5	21	22327019	22330658	"PAC4GC:49825208"
1	3228	33105385.5	21	33103927	33106844	"PAC4GC:49814488"
10	2264	22353342	21	22350487	22356197	"PAC4GC:49827272"
10	2264	22274780.5	21	22273091	22276470	"PAC4GC:49825426"
1	2264	33128859	21	33126861	33130857	"PAC4GC:49814678"
6	3058	12922352.5	22	12920297	12924408	"PAC4GC:49857850"
6	266	12902470	22	12901788	12903152	"PAC4GC:49859582"
3	266	21769508	22	21768826	21770190	"PAC4GC:49835512"
4	641	729487	23	727738	731236	"PAC4GC:49824379"
8	641	28152495	23	28150556	28154434	"PAC4GC:49852381"
4	5112	31811849	24	31811572	31812126	"PAC4GC:49824055"
4	1673	31804453.5	24	31803304	31805603	"PAC4GC:49822082"
11	1673	16865018	24	16860945	16869091	"PAC4GC:49806703"
11	1869	16875480.5	24	16874123	16876838	"PAC4GC:49805662"
4	1869	31796146.5	24	31794934	31797359	"PAC4GC:49822566"
4	613	17496832.5	26	17496602	17497063	"PAC4GC:49824515"
6	4279	5851320.5	26	5845882	5856759	"PAC4GC:49857603"
4	3644	19852664	26	19848843	19856485	"PAC4GC:49823267"
6	3644	4183394.5	26	4179040	4187749	"PAC4GC:49858194"
4	3644	20992026	26	20989808	20994244	"PAC4GC:49821211"
3	2392	5034558.5	26	5031899	5037218	"PAC4GC:49835547"
1	2392	9489544	26	9485947	9493141	"PAC4GC:49817947"
3	3758	5043524.5	26	5042351	5044698	"PAC4GC:49835551"
1	2391	7669219.5	26	7666604	7671835	"PAC4GC:49819125"
6	2323	16296788.5	27	16295417	16298160	"PAC4GC:49857869"
3	2323	24758641.5	27	24756575	24760708	"PAC4GC:49836028"
6	2960	16017382.5	27	16016363	16018402	"PAC4GC:49856429"
2	2960	21671001	27	21670669	21671333	"PAC4GC:49845021"
7	2960	28338862.5	27	28338631	28339094	"PAC4GC:49832302"
6	2390	16102713.5	27	16099625	16105802	"PAC4GC:49856160"
3	2390	24548489.5	27	24544767	24552212	"PAC4GC:49835715"
3	1567	24532205.5	27	24529622	24534789	"PAC4GC:49837873"
8	725	3063265	28	3061958	3064572	"PAC4GC:49851021"
1	725	23742880.5	28	23740845	23744916	"PAC4GC:49814903"
8	1053	3048436	28	3043788	3053084	"PAC4GC:49853795"
11	1053	18491718.5	28	18491332	18492105	"PAC4GC:49805807"
7	1036	22496528.5	28	22490922	22502135	"PAC4GC:49831626"
8	1036	2856713.5	28	2854922	2858505	"PAC4GC:49853289"
8	1036	3079112.5	28	3072429	3085796	"PAC4GC:49850390"
1	752	17664029.5	29	17663292	17664767	"PAC4GC:49817063"
1	490	33726878.5	32	33725850	33727907	"PAC4GC:49814675"
10	2249	22754897	32	22743584	22766210	"PAC4GC:49828317"
5	2588	29268531	33	29266735	29270327	"PAC4GC:49846704"
6	2588	29469496	33	29467980	29471012	"PAC4GC:49858001"
5	2589	29253050	33	29249727	29256373	"PAC4GC:49846682"
5	2589	29261124.5	33	29260253	29261996	"PAC4GC:49847583"
6	2146	1553183	34	1551264	1555102	"PAC4GC:49855100"
1	2146	2310626	34	2308253	2312999	"PAC4GC:49815788"
1	2147	2300496	34	2300161	2300831	"PAC4GC:49816505"
6	3454	1506827.5	34	1506396	1507259	"PAC4GC:49854668"
1	3454	2257149	34	2256683	2257615	"PAC4GC:49815418"
1	3454	2253559	34	2253209	2253909	"PAC4GC:49815552"
6	3454	1503224.5	34	1501798	1504651	"PAC4GC:49858444"
4	3295	24425053.5	35	24424784	24425323	"PAC4GC:49820775"
4	6648	25089800.5	35	25089144	25090457	"PAC4GC:49824166"
6	1301	25244089	35	25241176	25247002	"PAC4GC:49855909"
6	1301	5573049.5	35	5570562	5575537	"PAC4GC:49854929"
6	1301	5820103.5	35	5816800	5823407	"PAC4GC:49855315"
4	1301	17996297	35	17992282	18000312	"PAC4GC:49824101"
4	4183	25059124	35	25055635	25062613	"PAC4GC:49822034"
4	4243	25035985	35	25032557	25039413	"PAC4GC:49823917"
4	2709	25152301.5	35	25148770	25155833	"PAC4GC:49824613"
4	2709	25073172	35	25070374	25075970	"PAC4GC:49821469"
6	2709	25082447	35	25077369	25087525	"PAC4GC:49857957"
4	3637	24443628	35	24442325	24444931	"PAC4GC:49824522"
12	3637	474476.5	35	472294	476659	"PAC4GC:49840995"
6	3637	25069567.5	35	25063619	25075516	"PAC4GC:49856921"
4	1350	24461152.5	35	24460643	24461662	"PAC4GC:49820865"
6	5631	25048697	35	25047420	25049974	"PAC4GC:49856279"
7	1066	29800785	38	29799505	29802065	"PAC4GC:49831546"
3	1066	26870432.5	38	26869471	26871394	"PAC4GC:49837207"
3	2305	26918452	38	26915930	26920974	"PAC4GC:49835194"
6	2305	22972282.5	38	22966621	22977944	"PAC4GC:49859494"
9	2838	28096232.5	40	28094380	28098085	"PAC4GC:49812597"
9	1490	28100235.5	40	28099350	28101121	"PAC4GC:49809934"
9	1506	28108866.5	40	28106941	28110792	"PAC4GC:49810524"
2	4976	192125.5	40	189490	194761	"PAC4GC:49841703"
9	4976	28122089	40	28121320	28122858	"PAC4GC:49813319"
2	3974	181735	40	181253	182217	"PAC4GC:49841593"
3	8950	20744007.5	40	20742399	20745616	"PAC4GC:49835555"
6	9172	12177348.5	40	12175589	12179108	"PAC4GC:49855014"
10	5474	3562784.5	41	3562668	3562901	"PAC4GC:49824742"
1	1169	28959374.5	43	28954831	28963918	"PAC4GC:49815579"
10	1169	19137466.5	43	19136030	19138903	"PAC4GC:49827550"
10	1169	19096673	43	19091472	19101874	"PAC4GC:49827331"
6	3473	19302572.5	43	19301496	19303649	"PAC4GC:49858149"
3	3473	27628527.5	43	27626781	27630274	"PAC4GC:49835783"
10	1131	19353364.5	43	19351366	19355363	"PAC4GC:49827047"
1	1131	29357761.5	43	29350438	29365085	"PAC4GC:49816849"
8	1078	1242516.5	44	1237667	1247366	"PAC4GC:49850682"
7	1362	20001375.5	44	19998826	20003925	"PAC4GC:49830534"
12	6642	15077412.5	44	15056471	15098354	"PAC4GC:49838345"
2	2340	1877557	45	1876858	1878256	"PAC4GC:49844516"
9	2340	26330952	45	26330312	26331592	"PAC4GC:49813512"
9	1980	26343131	45	26342388	26343874	"PAC4GC:49813343"
2	1980	1883459.5	45	1882137	1884782	"PAC4GC:49844935"
2	2535	1899414.5	45	1898699	1900130	"PAC4GC:49843763"
2	1164	1944060.5	45	1941681	1946440	"PAC4GC:49843083"
8	3786	6011674.5	47	6008908	6014441	"PAC4GC:49850942"
7	2473	24911391.5	47	24910569	24912214	"PAC4GC:49830213"
8	1382	6022292	47	6019478	6025106	"PAC4GC:49852912"
12	1105	566622.5	47	564340	568905	"PAC4GC:49839137"
12	332	573368	47	570282	576454	"PAC4GC:49841351"
10	1926	530427.5	47	529052	531803	"PAC4GC:49824815"
8	4875	14776431	49	14775890	14776972	"PAC4GC:49854582"
8	1334	14802113	49	14801252	14802974	"PAC4GC:49850659"
10	1334	17171095.5	49	17170146	17172045	"PAC4GC:49828003"
8	154	14767996.5	49	14767757	14768236	"PAC4GC:49852049"
8	154	14180144.5	49	14177020	14183269	"PAC4GC:49850772"
8	154	14443895	49	14443723	14444067	"PAC4GC:49850923"
1	5589	2040482.5	50	2039345	2041620	"PAC4GC:49818955"
4	6405	31974273	54	31971653	31976893	"PAC4GC:49820564"
11	6405	17102272.5	54	17098994	17105551	"PAC4GC:49809535"
11	6405	17124133	54	17121979	17126287	"PAC4GC:49808518"
11	2576	17162917.5	54	17160684	17165151	"PAC4GC:49808759"
11	8619	17169306.5	54	17166581	17172032	"PAC4GC:49809827"
6	1237	26391425	54	26389925	26392925	"PAC4GC:49856313"
12	1237	24699924	54	24698356	24701492	"PAC4GC:49839513"
11	1237	17149813.5	54	17148068	17151559	"PAC4GC:49808788"
6	1483	3648344	55	3644122	3652566	"PAC4GC:49856824"
6	1483	3643133.5	55	3642411	3643856	"PAC4GC:49860467"
11	1483	9623546.5	55	9619236	9627857	"PAC4GC:49809687"
6	1826	18711169.5	55	18701819	18720520	"PAC4GC:49858919"
11	771	9792963	55	9788913	9797013	"PAC4GC:49808390"
6	719	3593534	55	3591577	3595491	"PAC4GC:49859672"
3	464	33409016.5	56	33406148	33411885	"PAC4GC:49833876"
1	464	26349804.5	56	26348232	26351377	"PAC4GC:49817274"
12	464	11740712	56	11740270	11741154	"PAC4GC:49840875"
4	960	28342742.5	56	28340051	28345434	"PAC4GC:49822833"
11	960	12729034.5	56	12725013	12733056	"PAC4GC:49805686"
11	467	12714266	56	12710777	12717755	"PAC4GC:49805741"
7	505	15701332	56	15700735	15701929	"PAC4GC:49829727"
9	505	3220108	56	3219612	3220604	"PAC4GC:49811625"
10	1733	1987379.5	58	1984338	1990421	"PAC4GC:49828417"
10	858	1980678.5	58	1979397	1981960	"PAC4GC:49825031"
7	858	1334182.5	58	1332697	1335668	"PAC4GC:49829082"
10	2232	1713826	58	1711180	1716472	"PAC4GC:49826234"
10	2232	1720955	58	1718368	1723542	"PAC4GC:49825216"
4	3453	25855350	59	25843319	25867381	"PAC4GC:49820767"
12	5230	24363609.5	59	24363433	24363786	"PAC4GC:49841420"
11	5230	13205681	59	13205488	13205874	"PAC4GC:49806287"
12	1280	24260517.5	59	24258438	24262597	"PAC4GC:49840050"
11	1280	13252669.5	59	13249886	13255453	"PAC4GC:49807319"
12	320	265122	61	264782	265462	"PAC4GC:49839486"
7	320	30566745.5	61	30563927	30569564	"PAC4GC:49829272"
7	320	30573836.5	61	30573362	30574311	"PAC4GC:49828550"
7	2421	30619101.5	61	30614042	30624161	"PAC4GC:49830711"
12	2421	305296.5	61	298995	311598	"PAC4GC:49841246"
9	194	19375340	63	19372400	19378280	"PAC4GC:49810904"
9	194	851507	63	849026	853988	"PAC4GC:49813646"
9	1887	19326808	63	19325997	19327619	"PAC4GC:49812482"
2	870	32144265	63	32141454	32147076	"PAC4GC:49843759"
9	870	19294664	63	19293019	19296309	"PAC4GC:49813017"
9	870	823552	63	822290	824814	"PAC4GC:49810698"
9	1749	19261095.5	63	19258732	19263459	"PAC4GC:49813558"
9	1749	796178	63	786995	805361	"PAC4GC:49811449"
9	1749	19281344.5	63	19279766	19282923	"PAC4GC:49812517"
1	1363	30976677.5	63	30973647	30979708	"PAC4GC:49816928"
1	228	5733245.5	65	5730198	5736293	"PAC4GC:49815405"
3	228	2080700.5	65	2078504	2082897	"PAC4GC:49835739"
11	7172	13944194.5	65	13941671	13946718	"PAC4GC:49807115"
12	1739	23577259.5	65	23576342	23578177	"PAC4GC:49839203"
12	1709	23597849	65	23594797	23600901	"PAC4GC:49839273"
1	2527	8693573	66	8690591	8696555	"PAC4GC:49814719"
3	2527	6686534	66	6683476	6689592	"PAC4GC:49834132"
1	612	8757014	66	8753004	8761024	"PAC4GC:49819061"
4	801	20654336.5	66	20651568	20657105	"PAC4GC:49819698"
6	801	4296849	66	4294758	4298940	"PAC4GC:49858736"
5	892	2764245	70	2762960	2765530	"PAC4GC:49848473"
10	3408	17340030.5	73	17336004	17344057	"PAC4GC:49828102"
8	2452	598250	74	597209	599291	"PAC4GC:49852678"
7	1389	19092494.5	74	19090335	19094654	"PAC4GC:49830192"
7	1364	19083318	74	19082082	19084554	"PAC4GC:49828502"
8	5636	565630	74	564266	566994	"PAC4GC:49853299"
8	1397	557426.5	74	554134	560719	"PAC4GC:49849951"
7	1397	19034723	74	19032195	19037251	"PAC4GC:49829572"
6	1310	3924939	76	3923438	3926440	"PAC4GC:49858451"
4	2695	21210805	76	21207561	21214049	"PAC4GC:49822347"
4	5124	21200105.5	76	21198611	21201600	"PAC4GC:49820877"
6	5124	3974360	76	3972817	3975903	"PAC4GC:49856132"
4	5522	21382762.5	76	21381387	21384138	"PAC4GC:49822931"
6	4293	3758465.5	76	3757753	3759178	"PAC4GC:49855393"
4	1312	21341584.5	76	21338869	21344300	"PAC4GC:49819914"
6	1312	3826897	76	3826647	3827147	"PAC4GC:49859641"
2	2115	33540564.5	79	33539157	33541972	"PAC4GC:49843530"
2	234	2087760.5	79	2084593	2090928	"PAC4GC:49842124"
2	234	1800288	79	1799592	1800984	"PAC4GC:49841621"
9	234	26215439.5	79	26211836	26219043	"PAC4GC:49810636"
9	4335	26017929.5	79	26016037	26019822	"PAC4GC:49810580"
6	460	23204042	80	23202206	23205878	"PAC4GC:49857997"
6	460	23172175.5	80	23171513	23172838	"PAC4GC:49859479"
3	459	27031317	80	27024966	27037668	"PAC4GC:49835714"
11	1419	13305167.5	81	13300021	13310314	"PAC4GC:49807488"
12	1419	24562314	81	24561866	24562762	"PAC4GC:49838324"
11	1419	12964004	81	12963086	12964922	"PAC4GC:49807457"
12	2846	24370053.5	81	24367788	24372319	"PAC4GC:49839593"
11	1282	13389317	81	13386937	13391697	"PAC4GC:49809807"
3	2316	25324895.5	84	25316157	25333634	"PAC4GC:49836260"
7	2316	190157	84	183350	196964	"PAC4GC:49829542"
10	2316	125598.5	84	124670	126527	"PAC4GC:49828247"
1	1183	7028489.5	84	7027376	7029603	"PAC4GC:49818251"
6	1183	17011834.5	84	17011676	17011993	"PAC4GC:49858710"
10	1842	257632	87	254512	260752	"PAC4GC:49828347"
7	1842	357895.5	87	355941	359850	"PAC4GC:49831578"
10	1661	272636	87	266861	278411	"PAC4GC:49826385"
10	2298	288420.5	87	287170	289671	"PAC4GC:49827567"
10	2298	285842.5	87	284959	286726	"PAC4GC:49827287"
7	851	411106	87	409848	412364	"PAC4GC:49832828"
5	1919	243615	88	243287	243943	"PAC4GC:49847424"
9	413	28105135.5	88	28104683	28105588	"PAC4GC:49811478"
9	3914	15560552	89	15554729	15566375	"PAC4GC:49810056"
11	2606	22297588.5	93	22295866	22299311	"PAC4GC:49806849"
5	893	2787961.5	97	2784570	2791353	"PAC4GC:49847563"
11	893	7249997	97	7249087	7250907	"PAC4GC:49806483"
6	2642	29550012.5	99	29546994	29553031	"PAC4GC:49859354"
5	3976	29472612.5	99	29470583	29474642	"PAC4GC:49848022"
