11	5635	17716257	0	17696403	17736111	"evm.model.group11.689"
4	2650	80690485.5	0	80685248	80695723	"evm.model.group4.1954"
14	2798	61000189.5	0	60991189	61009190	"evm.model.group14.1795"
5	1957	45342053.5	0	45339919	45344188	"evm.model.group5.1134"
14	1957	33746014	0	33742271	33749757	"evm.model.group14.721"
5	5440	45171082	0	45156616	45185548	"evm.model.group5.1126"
5	1232	45017585	0	45006101	45029069	"evm.model.group5.1122"
14	1232	33381172	0	33366221	33396123	"evm.model.group14.712"
11	1232	47745685	0	47730360	47761010	"evm.model.group11.1617"
14	2617	33256083.5	0	33255388	33256779	"evm.model.group14.708"
5	2617	44730116.5	0	44715105	44745128	"evm.model.group5.1116"
5	3394	44637951.5	0	44634861	44641042	"evm.model.group5.1110"
4	3394	66252515	0	66251710	66253320	"evm.model.group4.1359"
11	3394	47954031.5	0	47949499	47958564	"evm.model.group11.1627"
14	3394	33117781.5	0	33116843	33118720	"evm.model.group14.705"
4	5609	67044844.5	0	67044139	67045550	"evm.model.group4.1387"
11	1200	48206264	0	48197956	48214572	"evm.model.group11.1639"
4	1200	66068418.5	0	66063690	66073147	"evm.model.group4.1350"
4	1200	66057915.5	0	66052307	66063524	"evm.model.group4.1349"
4	1215	65786776.5	0	65783913	65789640	"evm.model.group4.1335"
11	1215	48640056.5	0	48637238	48642875	"evm.model.group11.1660"
4	6966	65367185.5	0	65353085	65381286	"evm.model.group4.1318"
11	6966	48743696	0	48732228	48755164	"evm.model.group11.1667"
11	5478	48863736	0	48856152	48871320	"evm.model.group11.1675_evm.model.group11.1676"
5	3404	40630965	0	40622153	40639777	"evm.model.group5.976"
4	8987	65167328.5	0	65166759	65167898	"evm.model.group4.1310"
603	1807	39118.5	0	35116	43121	"evm.model.contig603.5"
14	1807	31455463	0	31441950	31468976	"evm.model.group14.661"
5	1807	42856690	0	42845408	42867972	"evm.model.group5.1043"
14	1198	31423933.5	0	31412124	31435743	"evm.model.group14.660"
5	1199	43583134.5	0	43570938	43595331	"evm.model.group5.1070"
11	6574	48538155	0	48530515	48545795	"evm.model.group11.1655"
4	6574	65821357	0	65814492	65828222	"evm.model.group4.1337"
5	398	43645826.5	0	43639558	43652095	"evm.model.group5.1072"
14	398	31728983	0	31722077	31735889	"evm.model.group14.670"
11	398	48510296.5	0	48503477	48517116	"evm.model.group11.1653"
4	398	65857892	0	65849397	65866387	"evm.model.group4.1340"
4	3137	66001252	0	65999905	66002599	"evm.model.group4.1346"
5	3137	43951744.5	0	43949993	43953496	"evm.model.group5.1084"
4	3137	66042795	0	66042403	66043187	"evm.model.group4.1348"
5	3137	43939022.5	0	43913961	43964084	"evm.model.group5.1082_evm.model.group5.1085"
11	1216	48236785.5	0	48229020	48244551	"evm.model.group11.1643"
11	1231	47935896.5	0	47934264	47937529	"evm.model.group11.1625.1"
4	1231	66341872.5	0	66334133	66349612	"evm.model.group4.1362"
11	1201	47789389.5	0	47784728	47794051	"evm.model.group11.1619"
4	1201	66433709.5	0	66431383	66436036	"evm.model.group4.1366"
11	5629	47393928	0	47391659	47396197	"evm.model.group11.1596"
4	5629	66752404.5	0	66739627	66765182	"evm.model.group4.1377.1"
4	1261	66834363	0	66833905	66834821	"evm.model.group4.1380"
5	1261	46113288.5	0	46112900	46113677	"evm.model.group5.1157"
11	1261	47192868	0	47192488	47193248	"evm.model.group11.1584"
0	639	53858280.5	0	53814790	53901771	"evm.model.group0.1890"
5	639	46132613.5	0	46127166	46138061	"evm.model.group5.1158"
0	639	66263448	0	66242809	66284087	"evm.model.group0.2145"
0	637	55519576	0	55488857	55550295	"evm.model.group0.1912"
0	1094	67445023.5	0	67443800	67446247	"evm.model.group0.2178"
13	1094	7811576.5	0	7808458	7814695	"evm.model.group13.186"
0	1094	49240525	0	49149784	49331266	"evm.model.group0.1860"
3	4220	83457464.5	0	83441813	83473116	"evm.model.group3.2754"
9	4220	27212275.5	0	27198108	27226443	"evm.model.group9.879"
13	3584	3179607	0	3160838	3198376	"evm.model.group13.96"
0	3584	62855495	0	62848365	62862625	"evm.model.group0.2058"
0	2095	64510442.5	0	64493665	64527220	"evm.model.group0.2097.1"
8	695	4647402	0	4645428	4649376	"evm.model.group8.58"
8	695	4928819	0	4923784	4933854	"evm.model.group8.65"
0	669	65307974.5	0	65266124	65349825	"evm.model.group0.2123"
0	3811	66514079.5	0	66507908	66520251	"evm.model.group0.2148"
18	1085	13627280.5	0	13626589	13627972	"evm.model.group18.597"
8	1085	5809606	0	5809170	5810042	"evm.model.group8.68"
2	1085	91960326.5	0	91950998	91969655	"evm.model.group2.3171"
18	1085	13615303	0	13605028	13625578	"evm.model.group18.596"
0	1093	67546542.5	0	67511555	67581530	"evm.model.group0.2180"
13	698	1309889	0	1299794	1319984	"evm.model.group13.45"
13	5687	1280704.5	0	1270642	1290767	"evm.model.group13.44"
11	4811	62445984	0	62416215	62475753	"evm.model.group11.2242"
14	2227	20543057	0	20523150	20562964	"evm.model.group14.459"
11	3343	61667155	0	61653628	61680682	"evm.model.group11.2217"
5	3343	20402225	0	20382878	20421572	"evm.model.group5.540"
14	3143	2438189	0	2406813	2469565	"evm.model.group14.74"
5	3143	2335666.5	0	2311497	2359836	"evm.model.group5.67"
5	4552	25634128	0	25632458	25635798	"evm.model.group5.592"
7	1850	18234518	1	18233800	18235236	"evm.model.group7.694"
18	1850	43227786.5	1	43224019	43231554	"evm.model.group18.1366"
7	1850	18370645.5	1	18370250	18371041	"evm.model.group7.707"
18	7889	43988025.5	1	43987468	43988583	"evm.model.group18.1386"
1	1855	89382324.5	1	89355395	89409254	"evm.model.group1.2867"
1	565	89703211	1	89693293	89713129	"evm.model.group1.2875"
0	565	37180977.5	1	37157253	37204702	"evm.model.group0.1644"
8	565	27262905.5	1	27245036	27280775	"evm.model.group8.368"
13	6965	16913032	1	16911146	16914918	"evm.model.group13.320"
0	2037	36623802.5	1	36612531	36635074	"evm.model.group0.1620"
8	2037	28325158.5	1	28324496	28325821	"evm.model.group8.396"
0	2050	36237305	1	36233861	36240749	"evm.model.group0.1606"
8	543	28929618.5	1	28903115	28956122	"evm.model.group8.408"
0	1378	93832616.5	1	93817351	93847882	"evm.model.group0.2653"
0	1378	93876933	1	93848048	93905818	"evm.model.group0.2654"
1	1378	22751613.5	1	22722658	22780569	"evm.model.group1.953"
8	1378	43346350	1	43323682	43369018	"evm.model.group8.866"
0	1385	93256458.5	1	93256213	93256704	"evm.model.group0.2644"
1	1385	22618702.5	1	22618457	22618948	"evm.model.group1.948"
12	5552	7698043.5	1	7694419	7701668	"evm.model.group12.107"
0	4482	83013015.5	1	83004220	83021811	"evm.model.group0.2518"
0	4492	81444244.5	1	81390307	81498182	"evm.model.group0.2497"
0	4481	83194798	1	83193633	83195963	"evm.model.group0.2524"
7	1374	1475888.5	1	1475631	1476146	"evm.model.group7.54"
18	1374	56104394	1	56104138	56104650	"evm.model.group18.1813"
15	1374	9043466.5	1	9042564	9044369	"evm.model.group15.142.2"
15	1389	6922611.5	1	6920203	6925020	"evm.model.group15.104"
1	3434	26088031.5	1	26086904	26089159	"evm.model.group1.1073"
0	3434	74500346	1	74499906	74500786	"evm.model.group0.2354"
1	3420	25813632.5	1	25765415	25861850	"evm.model.group1.1066"
15	4246	11423099	1	11409374	11436824	"evm.model.group15.173"
0	4480	80425711	1	80419675	80431747	"evm.model.group0.2474"
0	4480	80981671	1	80959304	81004038	"evm.model.group0.2482"
